tweet	date
China has expressed grave concerns over Japan's Prime Minister Shinzo Abe's remarks that Tokyo plans to lead the #G7 to issue a statement on #HongKong, a FM spokesperson said on Wed, adding that Hong Kong is China's internal affair and foreign countries have no right to interfere https://t.co/WkEFK3rfWc 	2020-06-10
China's top economic planner said Monday that both the positioning and industry focus of the #Hainan free trade port are different from Hong Kong's, indicating that complementarity outweighs competition in the two regions. https://t.co/8Uj09M5UqP 	2020-06-08
China highly appreciates Russia's position on #HongKong-related affairs, which reflects not only the high level of #China-#Russia relations but also the unanimous voice of people with a sense of justice in the international community: Foreign Ministry spokesperson on Fri. https://t.co/pvzkNztE8Z 	2020-06-05
Jialin Mountain is a good place to enjoy the urban landscape on the south coast of China as well as the supergiant sea-crossing traffic project of #HongKong-Zhuhai-#Macao Bridge. #AmazingChina https://t.co/O13GQhaAU0 	2020-06-05
U.S. groundless allegations against China’s national security legislation for Hong Kong doomed to fail https://t.co/BmhQ8G96ER https://t.co/pvBb3f0V3e 	2020-06-05
Chief Executive of China's #HongKong Carrie Lam said on Wednesday that her government will fully cooperate on #national #security legislation for HK and urged Hong Kong people to actively express their opinions during the process of the legislation. https://t.co/lSQx294z3K 	2020-06-04
#HongKong Legislative Council on Thursday passes National Anthem Bill. https://t.co/famJNciO4k 	2020-06-04
U.S. economic sanctions against Hong Kong an unrealistic last resort https://t.co/tV6Y7RcnUq https://t.co/KPyDaqGwvm 	2020-06-03
U.S. suggestion of sanctions on #HongKong is a threat and groundless, and will not affect #HK, said China’s HK Chief Executive Carrie Lam on Wednesday in #Beijing after meeting with central government officials, CCTV reports https://t.co/1QggCL155k 	2020-06-03
China's #HongKong Special Administrative Region will extend mandatory #quarantine for all inbound travelers from the mainland, #Macao SAR and #Taiwan. The quarantine, scheduled to expire on June 7, will be extended for another month to July 7, said HK government on Tuesday https://t.co/U8h9TuyXMs 	2020-06-02
Chief Executive of China's Hong Kong Special Administrative Region Carrie Lam is scheduled to visit Beijing on Wednesday to discuss #NationalSecurityLaw for Hong Kong. https://t.co/rMhj9EqYSH 	2020-06-02
U.S. sanctions on Hong Kong nothing more than a grand gesture https://t.co/2PNXk3SZUa https://t.co/Rj9LKkmXLz 	2020-06-01
China's Foreign Ministry Monday warned of countermeasures to any U.S. attempt to harm Chinese interests and criticized the U.S's decision to end special trade privileges to Hong Kong, as well as other actions against Chinese students and enterprises in the U.S. https://t.co/ces3v7nt6u 	2020-06-01
Nearly 2.93 million Hong Kong residents have signed a petition in support of the #nationalsecuritylegislation during an 8-day campaign across Hong Kong, the organizer announced on Monday. https://t.co/Z9rJS6yt3j 	2020-06-01
Why China chose to act in Hong Kong: Chinese Ambassador to the US, Cui Tiankai, wrote an opinion piece in Bloomberg, explaining the central government’s position on the Hong Kong national security legislation. https://t.co/GsVyiWMhTH https://t.co/wg7jcCnzYY 	2020-06-01
Attempts by #Taiwan's legislature to interfere in #HongKong affairs are doomed to fail, remarked Ma Xiaoguang, spokesperson for the Taiwan Affairs Office of the State Council, in response to a so-called "statement" by the island's legislature. https://t.co/xHVDKJIm0g 	2020-05-30
#China on Friday urged #US to stop interfering in #HongKong affairs and China's internal affairs, saying China will take all necessary measures to hit back if the U.S. side is bent on harming China's interests: Foreign Ministry spokesperson https://t.co/MOttKNXKw3 	2020-05-29
The HKSAR gov’t has expressed opposition to a report of the US State Department under the Hong Kong Policy Act of the US, saying that in Hong Kong-US relationship, any sanctions are a double-edged sword that will not only harm the interests of Hong Kong but also those of the US. https://t.co/7U3w0JyoEI 	2020-05-29
More than 1.85 million Hong Kong residents, including Chief Executive of the Hong Kong SAR Carrie Lam, have signed a petition in support of the #nationalsecuritylegislation as of Thursday. https://t.co/pVw4VwSmui 	2020-05-28
China's national legislature on Thursday adopted a decision on Hong Kong national security legislation. The following are the highlights of the decision: https://t.co/stjLMoajUj https://t.co/c0zrFBLmYQ 	2020-05-28
China is set to make national security laws for Hong Kong as a related decision was adopted at the national legislature on Thursday. #TwoSessions2020 https://t.co/4PUn7WyLpD 	2020-05-28
Over 240 people were arrested on suspicion of attending an unauthorized assembly in the Hong Kong Special Administrative Region on Wed. According to #HK police, protesters occupied the carriageways in the vicinity of Pedder Street, Central, causing serious obstruction to traffic. https://t.co/7Q3yiDOZ4v 	2020-05-27
The number of Hong Kong residents signing a petition in support of the national security legislation has surpassed 1.1 million as of Tuesday evening. https://t.co/1cmhDpYytS 	2020-05-26
National security legislation for #HongKong SAR is aimed at safeguarding social stability, which is the prerequisite for addressing the city's deep-rooted problems, says Chinese Vice Premier Han Zheng. https://t.co/V17dyYrkKN 	2020-05-25
The draft decision of China’s top legislature to introduce national security legislation for the #HongKong Special Administrative Region will not affect its high degree of autonomy and basic life of residents, legal experts noted at #TwoSessions2020. https://t.co/MRTfMHbAEQ https://t.co/K3ARjQ5DKO 	2020-05-25
China will take "all necessary measures" to "firmly" hit back at the US for threatening sanctions over the #HongKong National Security Law if the US persists in damaging China's interest; the US has no rights to interfere with China's internal affairs: FM spokesperson Zhao Lijian https://t.co/EUbzK21qOR 	2020-05-25
China's top legislature will work to safeguard the constitutional order in #HongKong and #Macao special administrative regions as stipulated in China's Constitution and the basic laws of the two regions: Li Zhanshu, chairman of the NPC Standing Committee, on Monday https://t.co/ZN31P9a2NU 	2020-05-25
China's top legislator Li Zhanshu said he is confident of completing an important legislative task on safeguarding national security for the #HongKong Special Administrative Region, when delivering the National People's Congress Standing Committee work report https://t.co/eIBHd3MP7G 	2020-05-25
Watch the moment when rioters beat Chan Tze-chin, a local lawyer in #HongKong, for not supporting their illegal activities on Sunday. Police arrested some 180 people during the illegal acts that involved road blockades and arson. https://t.co/3oYpkvIrAu 	2020-05-24
The National Security Law aims at very few actions that harm national security, and will not affect rights, freedoms enjoyed by #HongKong residents: Chinese State Councilor and Foreign Minister Wang Yi https://t.co/oRCnbctnLQ 	2020-05-24
#HongKong affairs are #China's internal affairs: Chinese State Councilor and Foreign Minister Wang Yi https://t.co/Dzuye1wJsq 	2020-05-24
#HongKong affairs are China's internal affairs. No external interference will be tolerated. 	2020-05-24
The Office of the Commissioner of the Chinese Foreign Ministry in the Hong Kong Special Administrative Region (HKSAR) on Saturday urged relevant countries to respect China's sovereignty and security, and stop meddling with Hong Kong affairs and China's internal affairs as a whole https://t.co/nW7lLWk0vJ 	2020-05-23
A draft decision on establishing and improving the legal system and enforcement mechanisms for the Hong Kong SAR to safeguard national security was submitted to China's national legislature for deliberation on Friday. https://t.co/iDyKvzhCjz https://t.co/CzhQUC8c3b 	2020-05-22
The Chinese central government will support the country's Hong Kong and Macao special administrative regions in developing the economies and improving living standards: government work report #TwoSessions2020 https://t.co/7I9iEw89cI 	2020-05-21
China's national legislators will deliberate a bill on establishing and improving the legal system and enforcement mechanisms for the Hong Kong SAR to safeguard national security, according to the latest agenda of the 3rd session of the 13th NPC https://t.co/X1dNrn6dNm https://t.co/tuZo9srtVV 	2020-05-21
#HongKong reported 2 new locally transmitted #coronavirus cases on Wednesday after more than three weeks of zero such case as social distancing measures began to relax. https://t.co/Y4KDoyjOsM 	2020-05-13
S China’s #HongKong customs detected 13 tons of scheduled dried #shark #fins from more than 30,000 sharks of endangered species, marking the #largest #seizure on record, said the city’s Agriculture, Fisheries and Conservation Department on Wed. https://t.co/efXcDZxhV4 	2020-05-06
A spokesperson for the State Council Hong Kong and Macao Affairs Office on Wednesday denounced violence and the "burn with us" mentality in the Hong Kong SAR, calling them the political viruses of Hong Kong society and the enemy of the "one country, two systems" policy. https://t.co/E6AnLON9sS 	2020-05-06
A coalition co-sponsored by 1,545 representatives of the Hong Kong society was launched on Tue, with an aim of uniting the community and finding a way out of the current predicament for HK. The coalition issued a joint declaration calling for upholding "one country, two systems." https://t.co/6uZnqovWxP 	2020-05-05
S China's #HongKong economy shrank a record 8.9% on annual basis in the 1st quarter of 2020, as the ongoing #covid19 outbreak continues to hammer the business hub, according to official figures Monday https://t.co/qtodjmABfc 	2020-05-04
The Liaison Office of the Central People's Government in the Hong Kong Special Administrative Region on Sun condemned some Western politicians and the US National Democratic Institute for International Affairs (NDI) for interfering in HKSAR's affairs. https://t.co/LvBoVjMBQs https://t.co/1lIn80yMzE 	2020-05-03
