tweet	date
"UPDATE: Chinese mainland police informed the #HongKong police force of the detainment of 12 HK residents, #HKPF said Friday. Mainland police seized the people suspected of illegally crossing the border in waters under mainland jurisdiction. "	8/28/20
"#Shenzhen announced on Fri to have basically eliminated the risk of spreading #COVID19 after a local was diagnosed as a confirmed case in a nearby city on Aug 14. Following epidemiological investigation, it was proven the case was probably imported from #HongKong. https://t.co/4i7nbFeCoI "	8/28/20
"#HongKong reported 21 new confirmed #COVID19 cases on August 27, bringing the total number of infections in the city to 4,756: NHC https://t.co/8qsaDESdy3 "	8/27/20
Liantang Port/Heung Yuen Wai Boundary Control Point at Hong Kong-Shenzhen boundary. https://t.co/XMYHIbXPYf https://t.co/9auiemd2VF 	8/27/20
"#FosunPharma and its German partner #BioNTech announced Thur the supply of 10 million doses of mRNA vaccine (BNT162b1) for #COVID19 to #HongKong and #Macao, after clinical trials proved the safety and effectiveness of the vaccine and approval from the authorities is gained. https://t.co/tUVQaGP55H "	8/27/20
"Seven members of the #COVID19 nucleic acid testing team from S China's Guangxi Zhuang Autonomous Region, as a spearhead team, left for #HongKong on Thu to assist the city's local anti-epidemic operation. https://t.co/uhORnyKQFB "	8/27/20
"When #HongKong experienced turmoil in 2019, more questions were raised about whether its neighbor #Shenzhen, which celebrates its 40th anniversary as #China's first SEZ, will eventually replace it one day. The answer is ""no,"" and here's why. https://t.co/jdxoQIXVnB https://t.co/O4sTFjvOFG "	8/26/20
"#HongKong reported 24 new confirmed #COVID19 cases on August 26, bringing the total number of infections in the city to 4,734: NHC https://t.co/IBXmdPSq4I "	8/26/20
"The arrest of opposition lawmakers Lam Cheuk Ting and Ted Hui Chi-fung could lead to their disqualification as LegCo lawmakers, according to Hong Kong legislator Junius Ho Kwan-yiu. https://t.co/wciz43Hi5x https://t.co/uIhWDqXZC9 "	8/26/20
"A tale of two neighboring cities – #Shenzhen &amp; #HongKong – has become a microcosm of #China's spectacular change. The two cities, embedded with different characteristics of the country’s economic miracle, are expected to become integrated. https://t.co/jdxoQIXVnB https://t.co/LpFeAhj6js "	8/26/20
"Development of Greater Bay Area will be in full swing with operation of Liantang Port, seventh land port at Hong Kong-Shenzhen boundary. #HK’s integration with the mainland unstoppable: experts  https://t.co/gryYuX0jxT https://t.co/Yi6zfO47Qz "	8/26/20
"#Exports from #HongKong in July to some major destinations outside Asia recorded a decline, particularly with the #US, down 20.2% y-o-y. Exports to Chinese mainland increased 5.2% over the past year: Census and Statistics Department of Hong Kong. https://t.co/KRKnDkruXt "	8/26/20
"#Brazil is investigating 7 possible cases of re-infections of #COVID19 at a hospital in Sao Paulo. Second infection cases have been reported in Hong Kong, Netherlands and Belgium during the past days. https://t.co/zdyslnbMFL "	8/26/20
"Stocks of https://t.co/AqU6BpfZ74 on Hong Kong #stock market hit record high on Wednesday, with its market valuation at one point exceeding HK$1 trillion ($129 billion). https://t.co/AqU6BpfZ74's Hong Kong shares have surged by over 30% in the last seven trading days. https://t.co/sfAvqbmvnO "	8/26/20
"Hong Kong police arrested more than 10 people on Wednesday morning, in-cluding opposition members of #HongKong Legislative Council, Lam Cheuk Ting and Ted Hui Chi-fung.  https://t.co/6J2NgVUdwf https://t.co/ABFcqLJAAd "	8/25/20
"#Shenzhen, a fish village in southern China neighboring #HongKong, has become one of world's most impressive metropolises after a miracle-like 40-year development. See the achievements of China's first special economic zone: https://t.co/Or4gd77iNC https://t.co/moRe6uiEZD "	8/25/20
"#HongKong reported 19 new confirmed #COVID19 cases on August 25, bringing the total number of infections in the city to 4,710: NHC https://t.co/bkHEoL7tES "	8/25/20
"Two opposition members of #HongKong Legislative Council, Lam Cheuk Ting and Ted Hui Chi-fung were arrested on Wed, media reported. https://t.co/YbZ9KQUnxa "	8/25/20
"#Shenzhen, a fish village in southern China neighboring #HongKong, has become one of world's most impressive metropolises after a miracle-like 40-year development. See the achievements of China's first special economic zone: https://t.co/Or4gd6PHW4 https://t.co/hU1kCpbwVU "	8/25/20
"Chinese netizens don’t fall for #HongKong pro-Western secessionist Joshua Wong Chi-fung's sadfishing attempt with Western media, adding he doesn’t deserve to live in #China https://t.co/7nJQkJ2d0X https://t.co/J4TmQnGhTc "	8/25/20
More scientific evidence is needed to verify whether world's first #COVID19 reinfection case found in #HongKong is indeed reinfection and whether it is an isolated case or a global trend: Chinese health experts  https://t.co/XRoWKxzFz3 https://t.co/s9045RUEtM 	8/25/20
First person charged under the #NationalSecurityLaw for #HongKong denied bail again. A judge of the High Court of HKSAR said the court will make public the reasons for denying bail later on Tuesday or Wednesday.  https://t.co/2ldkSWHg7W https://t.co/jLfTsb459u 	8/25/20
Alibaba's Ant Group has applied to the Hong Kong Stock Exchange to go public Tuesday. Its application for #IPO on the STAR market has been accepted by the Shanghai Stock Exchange: HKEX document https://t.co/L1KmUahqQr 	8/25/20
"The PLA Hong Kong Garrison on Tue conducted the 23rd routine rotation of its members and equipment, further enhancing the troops' ability to defend #HongKong. The 22nd rotation was held on August 29, 2019. https://t.co/RAOM8l3zS6 "	8/25/20
"#HongKong will ease some epidemic control measures on Friday, including reopening certain dine-in restaurants, theaters, beauty parlors and outdoor sports facilities, signaling that the city's #COVID19 is subsiding: report https://t.co/veBIa6kShM "	8/25/20
High Court of HKSAR Tuesday refused bail from a 23-year-old suspect who allegedly drove a motorcycle into police officers in Wan Chai on July 1. He became first person to be prosecuted under the national security law for #HongKong. https://t.co/GxTi1j9QWx 	8/25/20
"#COVID19 vaccines may be unable to provide permanent protection, and people may become reinfected even after receiving a vaccine, according to a study in #HongKong that found the world's first case of reinfection after recovering. "	8/24/20
"#HongKong reported 9 new confirmed #COVID19 cases on August 24, bringing the total number of infections in the city to 4,691: NHC https://t.co/hczwgDnfPn "	8/24/20
"The new land port, which will be put into use on Wednesday, is also the seventh land-based control point between #Shenzhen and #HongKong, and is a key infrastructure project under the Greater Bay Area plan. https://t.co/cEZARkTR74 "	8/24/20
"A 33-year-old #HongKong man was tested with novel coronavirus again after four months, becoming one of a few cases of #COVID19 reinfection in the world. https://t.co/IqxsWLIn3k "	8/24/20
Hong Kong court announced Monday that the prima facie evidence stands regarding accusation against @JimmyLaiApple for criminal intimidation against a journalist from a rival newspaper in 2017. https://t.co/F2uYOHKeem 	8/23/20
"Traitor! ""Henchman!"" HK secessionist Joshua Wong Chi-fung was scolded by a HK resident while walking his dog over the weekend. The woman growled at Wong, saying he is harming the city’s young generation, and “messing up” Hong Kong. https://t.co/KSsK2r0Ynz "	8/23/20
"#HongKong reported 25 new confirmed #COVID19 cases on August 23, bringing the total number of infections in the city to 4,682: NHC https://t.co/Y4Quj3c68S "	8/23/20
"Liantang Port, the 7th land-based control point at the #HongKong-#Shenzhen boundary, will go into service on Wed. Due to the #COVID19 situation, cargo clearance facilities will first be opened for cross-boundary goods vehicles to use: HKSAR govt. https://t.co/jKjtUW2Nea "	8/23/20
"#HongKong reported 26 new confirmed #COVID19 cases on August 22, bringing the total number of infections in the city to 4,657: NHC https://t.co/v3QoDMGamd "	8/22/20
"The bail application of an immigration department employee in #HongKong was rejected by a local court after she was detained for illegally seizing personal information of police, officials, judges and lawmakers. https://t.co/8EQ9xROnIF https://t.co/K26axoiBod "	8/22/20
"Kong Tsung-gan, a supposed ""Hong Kong native"" who has been active in riots and frequently quoted by Western media, is suspected to be an American named Brian Kern. ""Kong's"" misdeeds could be punishable by China's #NationalSecurityLaw for #HK, experts say. https://t.co/oPm57oNJfO https://t.co/TKSdUMEBxk "	8/22/20
"26 new #COVID19 cases were reported in #HongKong, TVB reported Saturday. Local medical authorities said that the current wave of the epidemic is not yet fully under control and citywide testing would be helpful. https://t.co/xHOLN8dp2Y "	8/22/20
"An immigration department employee in #HongKong was detained for illegally seizing and publicizing 3,800 people’s personal info, including police, lawmakers. The victims received phone harassment, pranks, and their named were used for loans. https://t.co/8EQ9xROnIF https://t.co/l1mT4dPiqT "	8/22/20
"Chinese police have cracked 3,480 criminal cases involving #cultural relics, detained 5,860 suspects and retrieved 40,000 cultural relics, including some from #Japan and Hong Kong region, in the past three years. https://t.co/TmSv7HU14G "	8/22/20
The genome sequence of the #coronavirus collected from five patients in S. China’s #Guangdong were found to be highly similar to the strain of virus that has caused an outbreak in #HongKong. https://t.co/u0sHN0UuUu https://t.co/3uFEcenBy3 	8/22/20
"#HongKong reported 27 new confirmed #COVID19 cases on August 21, bringing the total number of infections in the city to 4,631: NHC https://t.co/SMI6ZU4DWY "	8/21/20
"#HongKong is set to conduct free citywide tests for #COVID19 on Sep 1, HK Chief Executive Carrie Lam said on Friday, the day when 50 Chinese mainland testing professionals arrived in Hong Kong. https://t.co/jenw8xZHfH https://t.co/OOMgXk5W2v "	8/21/20
#HongKong court on Fri rejected the personal protection order application of the motorcyclist who was the first to violate the #NationalSecurityLaw for HK for carrying a flag with a secession-inciting slogan while riding his motorcycle. https://t.co/8SRDXY6xbA 	8/21/20
50 #COVID19 testing professionals from hospitals in South China's Guangdong Province traveled to #HongKong on Fri to help Hong Kong launch citywide testing. https://t.co/uTDHHtBIMo 	8/21/20
"#HongKong will launch citywide #COVID19 testing from Sep 1, which is expected to be completed within two weeks: HK Chief Executive Carrie Lam https://t.co/Ik5an4FTIi "	8/21/20
